City,Location,Area,BHK,CarParking,Price
Hyderabad,Narsingi,1200,2,1,4876000
Hyderabad,Narsingi,1100,2,1,4367000
Hyderabad,Gopanpally,1600,3,1,7600000
Hyderabad,Bolarum,1510,3,1,5587000
Hyderabad,Bolarum,1365,3,1,5050000
Hyderabad,Chaitanyapuri,1691,3,1,9300000
Hyderabad,Begumpet,1725,3,1,12400000
Hyderabad,Madhapur,4070,4,1,43500000
Hyderabad,Madhapur,3430,3,1,35000000
Hyderabad,Manikonda,1100,2,1,6300000
Hyderabad,Tarnaka,1450,3,1,7000000
Hyderabad,Gachibowli,3434,4,1,26500000
Hyderabad,Manikonda,1314,2,1,9900000
Hyderabad,Banjara Hills,3474,4,1,24000000
Hyderabad,Jubilee Hills,4600,4,1,31000000
Hyderabad,Kothapet,1250,2,0,6000000
Hyderabad,Himayat Nagar,2100,3,0,12500000
Hyderabad,Baghlingampally,1150,2,1,5500000
Hyderabad,Madhapur,4070,4,1,42000000
Hyderabad,Kukatpally,1695,3,1,9000000
Hyderabad,Nanakramguda,2460,3,1,15500000
Hyderabad,Kondapur,2000,3,1,11000000
Hyderabad,Banjara Hills,3695,4,1,50000000
Hyderabad,Nanakramguda,2220,3,1,15000000
Hyderabad,Picket,1822,3,1,8500000
Hyderabad,Sainikpuri,1595,3,1,5000000
Hyderabad,East Marredpally,1535,3,1,12600000
Hyderabad,Kollur,1665,3,1,5000000
Hyderabad,Kukatpally,1278,2,1,11000000
Hyderabad,Kukatpally,2600,4,1,18500000
Hyderabad,Hitech City,2500,3,1,20000000
Hyderabad,East Marredpally,1535,3,1,12600000
Hyderabad,Nanakramguda,2460,3,1,15500000
Hyderabad,Nanakramguda,2270,3,1,18000000
Hyderabad,Nanakramguda,1600,3,1,12000000
Hyderabad,Safilguda,1000,2,1,4000000
Hyderabad,Nizampet,1180,2,0,4566000
Hyderabad,Bachupally,1100,2,0,3829999
Hyderabad,Gachibowli,3180,3,1,32000000
Hyderabad,Chaitanyapuri,1691,3,1,9300000
Hyderabad,Chaitanyapuri,1691,3,1,9300000
Hyderabad,Chaitanyapuri,1691,3,1,9300000
Hyderabad,Nanakramguda,5440,4,1,60000000
Hyderabad,Jubilee Hills,2850,3,1,19800000
Hyderabad,Banjara Hills,3556,4,1,27500000
Hyderabad,Ashok Nagar,1300,3,1,5500000
Hyderabad,Manikonda,2566,4,1,15000000
Hyderabad,Sikh Village,1980,3,1,9000000
Hyderabad,Old Bowenpally,1436,3,1,3500000
Hyderabad,West Marredpally,4000,4,1,22000000
Hyderabad,Neredmet,1000,2,1,3500000
Hyderabad,Gachibowli,2644,3,1,9782000
Hyderabad,Kothaguda,2813,3,0,13500000
Hyderabad,Kothaguda,2815,3,0,13500000
Hyderabad,Macha Bolarum,1300,2,1,4800000
Hyderabad,Gopanpally,4320,4,1,40000000
Hyderabad,Kukatpally,1450,3,1,9300000
Hyderabad,Alkapur township,1331,2,1,7200000
Hyderabad,Kothaguda,2650,3,0,17000000
Hyderabad,Begumpet,1570,3,1,11299999
Hyderabad,Hitech City,2160,3,1,14000000
Hyderabad,Hitech City,1580,3,1,11200000
Hyderabad,Hitech City,2160,3,1,15500000
Hyderabad,Manikonda,970,2,0,5000000
Hyderabad,Kachiguda,800,2,0,4000000
Hyderabad,Himayat Nagar,1358,3,0,10000000
Hyderabad,Nizampet,1145,2,1,3800000
Hyderabad,Domalguda,2000,3,0,14000000
Hyderabad,East Marredpally,2075,3,1,13400000
Hyderabad,Malkajgiri,1600,3,1,7500000
Hyderabad,Kowkur,1230,2,1,4000000
Hyderabad,East Marredpally,1060,2,1,7200000
Hyderabad,Gachibowli,3325,3,1,37500000
Hyderabad,West Marredpally,1822,3,1,8500000
Hyderabad,West Marredpally,2115,3,1,14000000
Hyderabad,Safilguda,880,2,1,4000000
Hyderabad,Malkajgiri,925,2,1,4600000
Hyderabad,Yapral,1554,3,1,6200000
Hyderabad,Banjara Hills,4730,4,0,61400000
Hyderabad,Begumpet,1725,3,1,12400000
Hyderabad,Begumpet,1525,3,1,11000000
Hyderabad,Begumpet,1525,3,1,11000000
Hyderabad,Kothaguda,3883,4,0,29500000
Hyderabad,Nanakramguda,5440,4,0,57500000
Hyderabad,Hitech City,3031,4,1,24000000
Hyderabad,Nallagandla Gachibowli,1860,3,1,15500000
Hyderabad,Puppalaguda,1875,3,0,7875000
Hyderabad,Gachibowli,2008,3,0,7429000
Hyderabad,Gopanpally,1290,2,1,8500000
Hyderabad,Hitech City,2160,3,1,14000000
Hyderabad,Rakshapuram,1000,3,0,3500000
Hyderabad,Bachupally,1150,2,1,4140000
Hyderabad,Nizampet,1170,2,1,4680000
Hyderabad,Madhapur,4305,4,1,33000000
Hyderabad,Kondapur,2800,3,1,13400000
Hyderabad,west venkatapuram,1500,3,1,5700000
Hyderabad,Kukatpally,1090,2,1,6277000
Hyderabad,Kukatpally,1230,2,1,7019000
Hyderabad,Kukatpally,1435,3,1,8105000
Hyderabad,Miyapur,1115,2,1,8181999
Hyderabad,Miyapur,1945,3,1,10900000
Hyderabad,Vidyanagar Adikmet,1616,3,1,14000000
Hyderabad,Suchitra,1100,2,0,4400000
Hyderabad,Miyapur,1300,2,1,5200000
Hyderabad,Gachibowli,2690,3,0,20000000
Hyderabad,Gachibowli,2750,3,0,165000000
Hyderabad,Manikonda,1834,3,1,14500000
Hyderabad,Puppalaguda,1091,2,0,3500000
Hyderabad,Aushapur,1500,3,0,7500000
Hyderabad,Aushapur,1500,3,0,7500000
Hyderabad,Manikonda,1834,3,1,15500000
Hyderabad,Miyapur,1920,3,1,10700000
Hyderabad,Miyapur,1425,2,1,10200000
Hyderabad,Nizampet,1220,2,0,4700000
Hyderabad,Boduppal,1615,3,0,7400000
Hyderabad,Barkatpura,1540,3,0,8500000
Hyderabad,East Marredpally,1400,2,1,6000000
Hyderabad,Suchitra,1200,2,1,5200000
Hyderabad,Old Alwal,1425,3,1,5500000
Hyderabad,Secunderabad Railway Station Road,1580,2,1,6500000
Hyderabad,Nallagandla Gachibowli,1844,3,1,9293000
Hyderabad,Nallagandla Gachibowli,2120,3,1,10600000
Hyderabad,KPHB,1000,2,1,6500000
Hyderabad,KPHB,965,2,0,6000000
Hyderabad,Rajendra Nagar,2500,4,1,19500000
Hyderabad,Balapur,1100,2,0,4200000
Hyderabad,Karmanghat,875,2,0,4000000
Hyderabad,Hastinapur,1610,3,0,8000000
Hyderabad,new nallakunta,1420,3,1,8520000
Hyderabad,Nanakramguda,2460,3,1,17300000
Hyderabad,Hitech City,3250,4,1,32500000
Hyderabad,Yapral,1100,2,0,4070000
Hyderabad,Yapral,1100,2,0,4070000
Hyderabad,Kokapet,1735,3,0,11200000
Hyderabad,Puppalaguda,1510,2,0,6342000
Hyderabad,Puppalaguda,1320,2,0,5544000
Hyderabad,Puppalaguda,2175,3,0,9135000
Hyderabad,Puppalaguda,1980,3,0,8316000
Hyderabad,Puppalaguda,1560,3,0,6552000
Hyderabad,Puppalaguda,2000,3,0,8400000
Hyderabad,Puppalaguda,2005,3,0,8421000
Hyderabad,Puppalaguda,1340,2,0,5628000
Hyderabad,Puppalaguda,1880,3,0,7895999
Hyderabad,Puppalaguda,1415,2,0,5943000
Hyderabad,Puppalaguda,2180,3,0,9156000
Hyderabad,Puppalaguda,2190,3,0,9198000
Hyderabad,Puppalaguda,1600,3,0,6720000
Hyderabad,Hitech City,2260,3,1,17000000
Hyderabad,Hitech City,2015,3,1,15000000
Hyderabad,Kollur Road,1250,2,0,4500000
Hyderabad,Miyapur,1001,2,0,3503000
Hyderabad,chandrayangutta,1551,3,0,5600000
Hyderabad,Jubilee Hills,3000,3,1,7500000
Hyderabad,Kollur Road,1245,2,0,4600000
Kolkata,Barasat,1016,3,0,2235000
Kolkata,Keshtopur,1111,2,0,3665999
Kolkata,Rajarhat,1020,2,0,3774000
Kolkata,Narendrapur,935,2,0,2524000
Kolkata,New Town,1956,3,1,8300000
Kolkata,Joka,1179,3,1,3761000
Kolkata,Tangra,1107,3,1,9727000
Kolkata,Sonarpur,1041,3,0,3372999
Kolkata,Sonarpur,1174,3,0,3990999
Kolkata,Madhyamgram,1342,3,1,4629000
Kolkata,Dum Dum,2210,4,1,13000000
Kolkata,New Town,973,2,1,3611000
Kolkata,New Town,735,2,0,3300000
Kolkata,Tollygunge,837,2,1,3765999
Kolkata,Ultadanga,770,2,1,3850000
Kolkata,New Alipore,1377,3,1,9639000
Kolkata,Mukundapur,5000,4,0,45000000
Kolkata,Barasat,1016,3,0,2235000
Kolkata,Keshtopur,1111,2,0,3665999
Kolkata,Rajarhat,1020,2,0,3774000
Kolkata,Narendrapur,935,2,0,2524000
Kolkata,New Town,1956,3,1,8300000
Kolkata,Joka,1179,3,1,3761000
Kolkata,Tangra,1107,3,1,9727000
Kolkata,Sonarpur,1041,3,0,3372999
Kolkata,Sonarpur,1174,3,0,3990999
Kolkata,Madhyamgram,1342,3,1,4629000
Kolkata,Dum Dum,2210,4,1,13000000
Kolkata,New Town,973,2,1,3611000
Kolkata,New Town,735,2,0,3300000
Kolkata,Tollygunge,837,2,1,3765999
Kolkata,Ultadanga,770,2,1,3850000
Kolkata,New Alipore,1377,3,1,9639000
Kolkata,Mukundapur,5000,4,0,45000000
Kolkata,New Town,1465,3,1,7500000
Kolkata,New Town,755,2,1,2400000
Kolkata,Dum Dum,872,2,0,3488000
Kolkata,Behala,1113,3,1,4314000
Kolkata,Sodepur,1345,3,1,2959000
Kolkata,Konnagar,1305,3,1,3132000
Kolkata,Uttarpara Kotrung,920,2,0,2852000
Kolkata,Baguiati,800,2,0,2600000
Kolkata,Hooghly Chinsurah,852,2,1,2362000
Kolkata,New Town,1080,2,1,8500000
Kolkata,Hussainpur,1530,3,0,7000000
Kolkata,Dum Dum Park,1217,1,0,9200000
Kolkata,Barasat,1200,3,0,3200000
Kolkata,New Town,1480,3,0,8000000
Kolkata,Rajarhat,1900,3,1,7500000
Kolkata,Dum Dum,858,2,1,2574000
Kolkata,Bhadreswar,875,2,0,2187000
Kolkata,Dum Dum,1920,3,1,11000000
Kolkata,Dum Dum,1310,2,1,7936000
Kolkata,New Town,1319,3,0,7300000
Kolkata,Garia,630,2,0,2350000
Kolkata,New Town,1080,2,1,4600000
Kolkata,south dum dum,1281,3,0,5124000
Kolkata,Rajarhat,734,2,1,2099000
Kolkata,Santoshpur,350,1,0,2100000
Kolkata,Behala,1150,3,0,4025000
Kolkata,Rajarhat,1753,3,1,7187000
Kolkata,Gariahat,1200,3,0,11000000
Kolkata,Uttarpara Kotrung,1214,3,0,3399000
Kolkata,Lake Gardens,1200,2,0,8200000
Kolkata,Rajarhat,900,3,0,7500000
Kolkata,Rajarhat,750,2,0,2250000
Kolkata,New Town,750,2,0,4100000
Kolkata,New Town,3866,4,0,24000000
Mumbai,Kharghar,720,1,1,4850000
Mumbai,Kharghar,600,1,1,4500000
Mumbai,Kharghar,650,1,1,6700000
Mumbai,Kharghar,650,1,1,4500000
Mumbai,Kharghar,665,1,1,5000000
Mumbai,Kharghar,2000,4,1,17000000
Mumbai,Kharghar,1550,3,1,12500000
Mumbai,Sector-13 Kharghar,1370,3,1,10500000
Mumbai,Kharghar,1356,3,1,10500000
Mumbai,Kharghar,1680,3,1,15000000
Mumbai,Kharghar,980,2,1,8700000
Mumbai,Kharghar,1000,2,1,9000000
Mumbai,Kharghar,1060,2,1,11000000
Mumbai,Kharghar,1095,2,1,10500000
Mumbai,Kharghar,1155,2,1,9700000
Mumbai,Kharghar,1150,2,1,10500000
Mumbai,Sector 18 Kharghar,1250,2,1,8000000
Mumbai,Kharghar,990,2,1,8500000
Mumbai,Kharghar,1078,2,1,9300000
Mumbai,Kharghar,1150,2,1,9900000
Mumbai,Kharghar,1150,2,1,8000000
Mumbai,Kharghar,1060,2,1,9000000
Mumbai,Kharghar,680,1,1,4200000
Mumbai,Kharghar,2470,4,1,28000000
Mumbai,Kharghar,2100,4,1,40000000
Mumbai,Kharghar,2200,4,1,16000000
Mumbai,Kharghar,2235,4,1,17000000
Mumbai,Kharghar,1025,2,1,9500000
Mumbai,Kharghar,950,2,1,9500000
Mumbai,Kharghar,895,2,1,7500000
Mumbai,Kharghar,1114,2,1,8500000
Mumbai,Kharghar,1197,2,1,13000000
Mumbai,Kharghar,1380,2,1,13700000
Mumbai,Kharghar,1050,2,1,8000000
Mumbai,Kharghar,1240,2,1,10500000
Mumbai,Kharghar,1110,2,1,7700000
Mumbai,Kharghar,1050,2,1,7500000
Mumbai,Kharghar,1160,2,1,9000000
Mumbai,Kharghar,1078,2,1,9300000
Mumbai,Kharghar,555,1,1,6000000
Mumbai,Kharghar,650,1,1,6200000
Mumbai,Kharghar,600,1,1,5000000
Mumbai,Kharghar,650,1,1,6500000
Mumbai,Kharghar,700,1,1,5200000
Mumbai,Kharghar,646,1,1,4200000
Mumbai,Kharghar,560,1,1,5500000
Mumbai,Kharghar,670,1,1,5500000
Mumbai,Kharghar,740,1,1,6000000
Mumbai,Kharghar,636,1,1,5500000
Mumbai,Kharghar,680,1,1,4200000
Mumbai,Kharghar,1635,3,1,16500000
Mumbai,Kharghar,1550,3,1,11399999
Mumbai,Kharghar,1500,3,1,13500000
Mumbai,Kharghar,1850,3,1,22500000
Mumbai,Kharghar,2100,4,1,40000000
Mumbai,Kharghar,610,1,1,5700000
Mumbai,Kharghar,655,1,1,4800000
Mumbai,Kharghar,660,1,1,4500000
Mumbai,Kharghar,650,1,1,4300000
Mumbai,Kharghar,680,1,1,4500000
Mumbai,Kharghar,670,1,1,5300000
Mumbai,Kharghar,655,1,1,4803000
Mumbai,Kharghar,1800,3,1,13000000
Mumbai,Kharghar,1645,3,1,15500000
Mumbai,Kharghar,1395,3,1,13000000
Mumbai,Kharghar,1150,2,1,8500000
Mumbai,Kharghar,1200,2,1,9400000
Mumbai,Kharghar,1150,2,1,8000000
Mumbai,Kharghar,615,1,1,4500000
Mumbai,Kharghar,670,1,1,5300000
Mumbai,Kharghar,765,1,1,6000000
Mumbai,Kharghar,650,1,1,5600000
Mumbai,Kharghar,655,1,1,4803000
Mumbai,Kharghar,1760,3,1,17500000
Mumbai,Kharghar,1415,3,1,12000000
Mumbai,Kharghar,1685,3,1,15000000
Mumbai,Kharghar,1800,3,1,13000000
Mumbai,Kharghar,1650,3,1,16600000
Mumbai,Kharghar,1395,3,1,13000000
Mumbai,Kharghar,1200,2,1,9400000
Mumbai,Kharghar,1650,3,1,16600000
Mumbai,Kharghar,1395,3,1,13000000
Mumbai,Kharghar,1200,2,1,9400000
Mumbai,Kharghar,1150,2,1,8000000
Mumbai,Kharghar,650,1,1,5700000
Mumbai,Kharghar,560,1,1,5500000
Mumbai,Kharghar,765,1,1,6000000
Mumbai,Kharghar,650,1,1,5600000
Mumbai,Kharghar,655,1,1,4900000
Mumbai,Kharghar,1390,3,1,13500000
Mumbai,Kharghar,1590,3,1,22000000
Mumbai,Kharghar,1760,3,1,17500000
Mumbai,Kharghar,1716,3,1,17800000
Mumbai,Kharghar,1680,3,1,14000000
Mumbai,Kharghar,1050,2,1,7200000
Mumbai,Kharghar,1100,2,1,7000000
Mumbai,Kharghar,1635,3,1,15000000
Mumbai,Kharghar,1078,2,1,10000000
Mumbai,Kharghar,1760,3,1,17500000
Mumbai,Kharghar,1415,3,1,11000000
Mumbai,Kharghar,1800,3,1,13000000
Mumbai,Kharghar,1147,2,1,12500000
Mumbai,Kharghar,1197,2,1,13000000
Mumbai,Kharghar,1300,3,1,15000000
Mumbai,Kharghar,1050,2,1,7500000
Mumbai,Kharghar,1240,2,1,9500000
Mumbai,Kharghar,1160,2,1,9000000
Mumbai,Kharghar,650,1,1,6200000
Mumbai,Kharghar,650,1,1,5500000
Mumbai,Sector 20 Kharghar,600,1,1,5000000
Mumbai,Kharghar,550,1,1,5000000
Mumbai,Kharghar,550,1,1,5500000
Mumbai,Kharghar,650,1,1,4200000
Mumbai,Kharghar,700,1,1,5200000
Mumbai,Kharghar,646,1,1,4200000
Mumbai,Kharghar,650,1,1,6500000
Mumbai,Kharghar,740,1,1,6000000
Mumbai,Kharghar,570,1,1,5000000
Mumbai,Kharghar,670,1,1,5500000
Mumbai,Kharghar,680,1,1,4200000
Mumbai,Kharghar,636,1,1,5500000
Mumbai,Kharghar,640,1,1,4300000
Mumbai,Kharghar,1700,3,1,15500000
Mumbai,Kharghar,1635,3,1,16500000
Mumbai,Kharghar,1550,3,1,11399999
Mumbai,Kharghar,1530,3,1,12000000
Mumbai,Kharghar,1500,3,1,13500000
Mumbai,Kharghar,1750,3,1,16000000
Mumbai,Kharghar,1590,3,1,22000000
Mumbai,Kharghar,1415,3,1,11000000
Mumbai,Kharghar,1650,3,1,16600000
Mumbai,Kharghar,1687,3,1,14000000
Mumbai,Kharghar,1150,2,1,8500000
Mumbai,Kharghar,1050,2,1,7500000
Mumbai,Kharghar,555,1,1,6000000
Mumbai,Kharghar,600,1,1,4900000
Mumbai,Kharghar,646,1,1,4200000
Mumbai,Kharghar,650,1,1,6500000
Mumbai,Kharghar,650,1,1,4500000
Mumbai,Kharghar,740,1,1,6000000
Mumbai,Kharghar,670,1,1,5500000
Mumbai,Kharghar,640,1,1,4300000
Mumbai,Kharghar,650,1,1,5500000
Mumbai,Kharghar,1400,3,1,13500000
Mumbai,Kharghar,1750,3,1,16000000
Mumbai,Kharghar,1780,3,1,15000000
Mumbai,Kharghar,1415,3,1,11000000
Mumbai,Kharghar,1687,3,1,14000000
Mumbai,Kharghar,1100,2,1,6900000
Mumbai,Kharghar,1050,2,1,8300000
Mumbai,Kharghar,1160,2,1,9000000
Mumbai,Kharghar,700,1,1,5100000
Mumbai,Kharghar,625,1,1,5200000
Mumbai,Kharghar,646,1,1,4200000
Mumbai,Kharghar,670,1,1,5500000
Mumbai,Kharghar,550,1,1,5500000
Mumbai,Kharghar,650,1,1,6500000
Mumbai,Kharghar,650,1,1,5400000
Mumbai,Kharghar,660,1,1,5300000
Mumbai,Kharghar,550,1,1,5500000
Mumbai,Kharghar,570,1,1,5000000
Mumbai,Kharghar,1415,3,1,11000000
Mumbai,Kharghar,1550,3,1,14000000
Mumbai,Kharghar,1760,3,1,17100000
Mumbai,Kharghar,1750,3,1,16000000
Mumbai,Kharghar,1475,3,1,11800000
Mumbai,Kharghar,759,1,1,6000000
Mumbai,Kharghar,600,1,1,4850000
Mumbai,Kharghar,640,1,1,4300000
Mumbai,Kharghar,550,1,1,4500000
Mumbai,Kharghar,620,1,1,4100000
Mumbai,Kharghar,550,1,1,5000000
Mumbai,Kharghar,745,1,1,5500000
Mumbai,Kharghar,580,1,1,4500000
Mumbai,Kharghar,570,1,1,5000000
Mumbai,Kharghar,670,1,1,5300000
Mumbai,Kharghar,1845,3,1,19000000
Mumbai,Kharghar,1700,3,1,15500000
Mumbai,Kharghar,1400,3,1,13500000
Mumbai,Kharghar,1680,3,1,13600000
Mumbai,Kharghar,1645,3,1,15500000
Mumbai,Kharghar,1585,3,1,16500000
Mumbai,Kharghar,1350,2,1,8600000
Mumbai,Kharghar,1075,2,1,10000000
Mumbai,Kharghar,1155,2,1,10500000
Mumbai,Kharghar,625,1,1,4700000
Mumbai,Kharghar,720,1,1,6200000
Mumbai,Kharghar,550,1,1,4500000
Mumbai,Kharghar,735,1,1,6900000
Mumbai,Kharghar,580,1,1,4500000
Mumbai,Kharghar,1505,3,1,10000000
Mumbai,Kharghar,1630,3,1,13000000
Mumbai,Kharghar,1550,3,1,11000000
Mumbai,Sector 18 Kharghar,1455,3,1,13000000
Mumbai,Kharghar,1750,3,1,16000000
Mumbai,Kharghar,1098,2,1,10500000
Mumbai,Sector 15 Kharghar,1210,2,1,13000000
Mumbai,Kharghar,1000,2,1,9500000
Mumbai,Kharghar,550,1,1,4500000
Mumbai,Kharghar,1550,3,1,11000000
Mumbai,Kharghar,1550,3,1,11000000
Mumbai,Kharghar,1630,3,1,13000000
Mumbai,Kharghar,1680,3,1,13600000
Mumbai,Kharghar,1650,3,1,16200000
Mumbai,Kharghar,1440,3,1,15000000
Mumbai,Kharghar,1370,3,1,13200000
Mumbai,Sector 18 Kharghar,1022,2,1,7500000
Mumbai,Kharghar,1000,2,1,9500000
Mumbai,Kharghar,1760,3,1,15000000
Mumbai,Kharghar,1100,2,1,7500000
Mumbai,Sector 20 Kharghar,1550,3,1,13000000
Mumbai,Kharghar,1675,3,1,16200000
Mumbai,Kharghar,1060,2,1,11000000
Mumbai,Kharghar,1150,2,1,11600000
Mumbai,Kharghar,670,1,1,5600000
Mumbai,Kharghar,900,2,1,8000000
Mumbai,Kharghar,1088,2,1,9500000
Mumbai,Dombivali,375,1,0,2018000
Mumbai,Churchgate,1200,2,0,65000000
Mumbai,Prabhadevi,1717,3,0,45000000
Mumbai,Jogeshwari West,750,2,1,16500000
Mumbai,Kalyan East,525,1,1,2375000
Mumbai,Malad East,1200,2,0,19500000
Mumbai,Virar East,420,1,0,2000000
Mumbai,Virar East,540,1,0,2500000
Mumbai,Virar East,415,1,0,2250000
Mumbai,Virar,650,1,0,2700000
Mumbai,Malad West,1100,2,1,22000000
Mumbai,Borivali East,1105,2,1,17000000
Mumbai,Malad East,2600,3,1,43500000
Mumbai,Mira Road East,700,1,1,4760000
Mumbai,Goregaon West,1296,2,1,18100000
Mumbai,Goregaon West,1638,3,1,23800000
Mumbai,Goregaon West,1465,3,1,21200000
Mumbai,Borivali East,700,1,1,8600000
Mumbai,Goregaon West,2030,3,1,36500000
Mumbai,Malad West,1450,3,1,23700000
Mumbai,Malad West,1100,2,1,21400000
Mumbai,Kandivali West,800,2,1,12500000
Mumbai,Kandivali West,1500,3,1,18000000
Mumbai,Kandivali West,1100,2,1,13200000
Mumbai,Kandivali West,1962,3,1,35300000
Mumbai,Borivali East,950,2,1,15300000
Mumbai,Kandivali West,1440,3,1,25000000
Mumbai,Kandivali West,1200,2,1,13899999
Mumbai,Borivali West,1785,3,1,33500000
Mumbai,Goregaon West,775,2,1,14500000
Mumbai,Kandivali West,765,1,1,9000000
Mumbai,Goregaon West,910,2,1,13500000
Mumbai,Goregaon West,640,1,1,9000000
Mumbai,Malad East,1264,2,1,21600000
Mumbai,Kandivali West,1056,2,1,13700000
Mumbai,Kandivali East,1810,3,1,27799999
Mumbai,Goregaon West,1656,3,1,27900000
Mumbai,Goregaon West,3888,4,1,81600000
Mumbai,Borivali West,2030,3,1,38600000
Mumbai,Andheri East,1114,3,1,17000000
Mumbai,Goregaon West,3585,4,1,60100000
Mumbai,Goregaon East,1404,2,1,27900000
Mumbai,Goregaon East,1620,3,1,31500000
Mumbai,Malad East,2780,4,1,37500000
Mumbai,Malad East,1672,3,1,31000000
Mumbai,Malad East,1200,2,1,21100000
Mumbai,Malad East,1200,2,1,16500000
Mumbai,Borivali East,1250,2,1,16000000
Mumbai,Borivali East,1840,3,1,26000000
Mumbai,Malad West,1170,2,1,15200000
Mumbai,Kharghar,310,1,0,2300000
Mumbai,Wadala,1245,3,1,33000000
Mumbai,Wadala,1153,3,1,29000000
Mumbai,Ulwe,573,2,1,11200000
Mumbai,Ulwe,1100,2,1,9000000
Mumbai,Ulwe,1135,2,1,8500000
Mumbai,Kharghar,1060,2,1,9000000
Mumbai,Malad West,560,1,0,11500000
Mumbai,Dahisar,1150,2,1,12100000
Mumbai,kandivali,1054,2,1,11000000
Mumbai,Goregaon,1695,3,1,27000000
Mumbai,Goregaon,1579,3,1,21600000
Mumbai,Goregaon,2153,3,1,30200000
Mumbai,Goregaon,1872,4,1,41200000
Mumbai,Goregaon,1717,3,1,30500000
Mumbai,Goregaon East,1675,4,1,36700000
Mumbai,Malad East,1672,3,1,23800000
Mumbai,Malad East,1457,3,1,20500000
Mumbai,Bhandup West,425,1,0,5500000
Mumbai,thakur village kandivali east,560,1,0,9000000
Mumbai,Santacruz West,1200,2,0,32500000
Mumbai,Kanjurmarg,575,1,1,8500000
Mumbai,Kanjurmarg,575,1,1,8500000
Mumbai,Borivali East,400,1,0,9000000
Mumbai,Kandivali East,300,1,0,2500000
Mumbai,I C Colony,400,1,1,5500000
Mumbai,Dahisar W,650,1,1,8000000
Mumbai,Malad East,1600,3,1,27500000
Mumbai,Marol,860,1,1,11500000
Mumbai,Parel,1320,2,1,35900000
Mumbai,Lower Parel,1200,2,1,42000000
Mumbai,Parel,1320,2,1,33100000
Mumbai,Worli,2826,3,1,106000000
Mumbai,Lower Parel,2880,3,1,101400000
Mumbai,Jogeshwari East,997,3,1,32500000
Mumbai,Jogeshwari East,1038,2,0,18500000
Mumbai,Malad West,600,1,1,11000000
Mumbai,Chembur Shell Colony,400,1,1,9200000
Mumbai,Central Avenue,2800,4,1,50100000
Mumbai,Chembur East,1400,3,1,33000000
Mumbai,Diamond Market Road,1500,3,1,34100000
Mumbai,Mulund,1412,3,1,21800000
Mumbai,Mulund,1412,3,1,21800000
Mumbai,Mulund,1412,3,1,21200000
Mumbai,Nalasopara West,545,1,1,3000000
Mumbai,raheja vihar,585,1,1,11000000
Mumbai,raheja vihar,1000,2,1,17900000
Mumbai,Powai Lake,1050,2,1,19500000
Mumbai,Goregaon East,900,2,1,16000000
Mumbai,Taloja,1550,3,1,6400000
Mumbai,Thane West,5245,5,1,90000000
Mumbai,Vangani,529,1,0,2100000
Mumbai,Sector 20 Kharghar,530,1,1,3600000
Mumbai,Sector 5 Ulwe,1260,2,1,9200000
Mumbai,Sector 17 Ulwe,1150,2,1,9200000
Mumbai,Sector 17 Ulwe,690,1,1,5300000
Mumbai,Sector 19 Kharghar,1260,2,1,9500000
Mumbai,Sector 5 Ulwe,1240,2,1,9000000
Mumbai,Sector 21 Kamothe,1255,2,1,11000000
Mumbai,Sector 19 Kharghar,1055,2,1,7200000
Mumbai,Sector 5 Ulwe,1060,2,1,7000000
Mumbai,Sector 17 Ulwe,1230,2,1,11000000
Mumbai,Sector 17 Ulwe,599,1,1,4500000
Mumbai,Sector 17 Ulwe,1665,3,1,16800000
Mumbai,Sector 17 Ulwe,1640,3,1,16299999
Mumbai,Sector 17 Ulwe,1650,3,1,15500000
Mumbai,Taloja,980,2,1,4900000
Mumbai,Rutu Enclave,730,1,1,3400000
Mumbai,taloja panchanand,1020,2,1,4800000
Mumbai,Virar West,1075,2,1,6200000
Mumbai,Chembur,1600,3,1,33700000
Mumbai,Central Avenue,2800,4,1,50100000
Mumbai,Chembur,715,1,1,10700000
Mumbai,Chembur,1016,2,1,15000000
Mumbai,Chembur,1000,2,1,18500000
Mumbai,Chembur,1100,2,1,17600000
Mumbai,Sector 5 Ulwe,1060,2,1,7000000
Mumbai,Sector 17 Ulwe,1230,2,1,11000000
Mumbai,Sector 17 Ulwe,599,1,1,4500000
Mumbai,Sector 17 Ulwe,1665,3,1,16800000
Mumbai,Sector 17 Ulwe,1640,3,1,16299999
Mumbai,Sector 17 Ulwe,1650,3,1,15500000
Mumbai,Sector 20 Kamothe,578,1,1,5000000
Mumbai,Sector 21 Kamothe,600,1,1,4000000
Mumbai,Sector-5 Kamothe,560,1,1,3800000
Mumbai,Sector 11 Kamothe,530,1,1,4400000
Mumbai,Sector 21 Kamothe,1450,2,1,9000000
Mumbai,Sector-12 Kamothe,380,1,1,2600000
Mumbai,azad nagar,620,2,1,21000000
Mumbai,Taloja,980,2,1,4900000
Mumbai,Rutu Enclave,730,1,1,3400000
Mumbai,taloja panchanand,1020,2,1,4800000
Mumbai,Virar West,1075,2,1,6200000
Mumbai,Jogeshwari East,1038,2,0,18500000
Mumbai,Chembur,1250,2,1,19600000
Mumbai,Sindhi Society Chembur,1067,2,1,18600000
Mumbai,Chembur,1200,2,1,21500000
Mumbai,Kurla,780,2,1,11000000
Mumbai,Sahkar Nagar,1020,2,1,13799999
Mumbai,Deonar,671,1,1,14000000
